tracking_id,shipment_id,status,timestamp
183786,bb42c9cb,Order Placed,2025-08-27 03:00:00
183787,bb42c9cb,Picked Up,2025-08-29 00:00:00
183788,bb42c9cb,In Transit,2025-08-30 00:00:00
183789,bb21c704,Order Placed,2025-10-02 02:00:00
183790,bb21c704,Picked Up,2025-10-04 00:00:00
183791,bb21c704,In Transit,2025-10-05 00:00:00
183792,bb21c704,Out for Delivery,2025-10-05 06:00:00
183793,bb21c704,Delivered,2025-10-05 11:00:00
183794,690553d5,Order Placed,2025-11-27 04:00:00
183795,690553d5,Picked Up,2025-11-29 00:00:00
183796,690553d5,In Transit,2025-12-01 00:00:00
183797,690553d5,Out for Delivery,2025-11-29 06:00:00
183798,690553d5,Delivered,2025-11-29 13:00:00
183799,a5d41d16,Order Placed,2025-08-12 01:00:00
183800,a5d41d16,Picked Up,2025-08-13 00:00:00
183801,a5d41d16,In Transit,2025-08-15 00:00:00
183802,dc58d2cf,Order Placed,2025-08-27 03:00:00
183803,dc58d2cf,Picked Up,2025-08-28 00:00:00
183804,dc58d2cf,In Transit,2025-08-29 00:00:00
183805,b9de5246,Order Placed,2025-06-20 03:00:00
183806,b9de5246,Cancelled,2025-06-23 00:00:00
183807,2a0bac17,Order Placed,2025-02-25 02:00:00
183808,2a0bac17,Cancelled,2025-02-28 00:00:00
183809,33b3c5a2,Order Placed,2025-06-11 01:00:00
183810,33b3c5a2,Picked Up,2025-06-13 00:00:00
183811,33b3c5a2,In Transit,2025-06-14 00:00:00
183812,33b3c5a2,Out for Delivery,2025-06-13 10:00:00
183813,33b3c5a2,Delivered,2025-06-13 14:00:00
183814,d14f4fd7,Order Placed,2025-10-02 04:00:00
183815,d14f4fd7,Picked Up,2025-10-03 00:00:00
183816,d14f4fd7,In Transit,2025-10-04 00:00:00
183817,9d60892b,Order Placed,2025-09-17 02:00:00
183818,9d60892b,Picked Up,2025-09-18 00:00:00
183819,9d60892b,In Transit,2025-09-20 00:00:00
183820,4cda63c7,Order Placed,2025-05-21 04:00:00
183821,4cda63c7,Cancelled,2025-05-24 00:00:00
183822,b3e6ee6f,Order Placed,2025-05-29 01:00:00
183823,b3e6ee6f,Cancelled,2025-05-30 00:00:00
183824,dabdc68f,Order Placed,2025-08-25 01:00:00
183825,dabdc68f,Picked Up,2025-08-26 00:00:00
183826,dabdc68f,In Transit,2025-08-28 00:00:00
183827,cea430c6,Order Placed,2025-10-26 04:00:00
183828,cea430c6,Picked Up,2025-10-28 00:00:00
183829,cea430c6,In Transit,2025-10-30 00:00:00
183830,06a34f2c,Order Placed,2025-09-14 01:00:00
183831,06a34f2c,Picked Up,2025-09-15 00:00:00
183832,8a1f8881,Order Placed,2025-04-03 03:00:00
183833,8a1f8881,Picked Up,2025-04-05 00:00:00
183834,8a1f8881,In Transit,2025-04-06 00:00:00
183835,e93d6053,Order Placed,2025-11-20 03:00:00
183836,e93d6053,Picked Up,2025-11-22 00:00:00
183837,e93d6053,In Transit,2025-11-24 00:00:00
183838,b3bd53f2,Order Placed,2025-11-25 03:00:00
183839,b3bd53f2,Picked Up,2025-11-26 00:00:00
183840,b3bd53f2,In Transit,2025-11-28 00:00:00
183841,10ebf3cf,Order Placed,2025-03-25 02:00:00
183842,10ebf3cf,Cancelled,2025-03-26 00:00:00
183843,c33d2617,Order Placed,2025-12-28 04:00:00
183844,c33d2617,Picked Up,2025-12-29 00:00:00
183845,fcc44de9,Order Placed,2025-06-08 03:00:00
183846,fcc44de9,Picked Up,2025-06-10 00:00:00
183847,fcc44de9,In Transit,2025-06-11 00:00:00
183848,cf644fe2,Order Placed,2025-03-07 04:00:00
183849,cf644fe2,Picked Up,2025-03-08 00:00:00
183850,cf644fe2,In Transit,2025-03-10 00:00:00
183851,f72f96cc,Order Placed,2026-02-02 03:00:00
183852,f72f96cc,Picked Up,2026-02-03 00:00:00
183853,f72f96cc,In Transit,2026-02-05 00:00:00
183854,f72f96cc,Out for Delivery,2026-02-03 08:00:00
183855,f72f96cc,Delivered,2026-02-03 11:00:00
183856,8dc60cf5,Order Placed,2025-09-22 04:00:00
183857,8dc60cf5,Cancelled,2025-09-25 00:00:00
183858,4679bf7b,Order Placed,2025-09-06 01:00:00
183859,4679bf7b,Picked Up,2025-09-08 00:00:00
183860,e5fc1c73,Order Placed,2025-11-21 04:00:00
183861,e5fc1c73,Picked Up,2025-11-23 00:00:00
183862,e5fc1c73,In Transit,2025-11-25 00:00:00
183863,647a2a8d,Order Placed,2025-09-10 02:00:00
183864,647a2a8d,Picked Up,2025-09-11 00:00:00
183865,9385b400,Order Placed,2026-02-08 01:00:00
183866,9385b400,Picked Up,2026-02-10 00:00:00
183867,9385b400,In Transit,2026-02-11 00:00:00
183868,9385b400,Out for Delivery,2026-02-12 09:00:00
183869,9385b400,Delivered,2026-02-12 13:00:00
183870,ad271155,Order Placed,2025-06-25 01:00:00
183871,ad271155,Cancelled,2025-06-28 00:00:00
183872,443c9ab5,Order Placed,2025-03-05 01:00:00
183873,443c9ab5,Picked Up,2025-03-07 00:00:00
183874,443c9ab5,In Transit,2025-03-08 00:00:00
183875,443c9ab5,Out for Delivery,2025-03-08 09:00:00
183876,443c9ab5,Delivered,2025-03-08 17:00:00
183877,673b1f3c,Order Placed,2025-09-12 04:00:00
183878,673b1f3c,Picked Up,2025-09-13 00:00:00
183879,673b1f3c,In Transit,2025-09-14 00:00:00
183880,d3bcc67d,Order Placed,2025-09-03 04:00:00
183881,d3bcc67d,Picked Up,2025-09-05 00:00:00
183882,d3bcc67d,In Transit,2025-09-06 00:00:00
183883,d3bcc67d,Out for Delivery,2025-09-09 09:00:00
183884,d3bcc67d,Delivered,2025-09-09 11:00:00
183885,dd476e27,Order Placed,2025-07-25 01:00:00
183886,dd476e27,Cancelled,2025-07-27 00:00:00
183887,92960450,Order Placed,2025-03-16 03:00:00
183888,92960450,Picked Up,2025-03-18 00:00:00
183889,92960450,In Transit,2025-03-19 00:00:00
183890,92960450,Out for Delivery,2025-03-20 06:00:00
183891,92960450,Delivered,2025-03-20 12:00:00
183892,ffe9cfb7,Order Placed,2025-03-06 04:00:00
183893,ffe9cfb7,Picked Up,2025-03-08 00:00:00
183894,ffe9cfb7,In Transit,2025-03-09 00:00:00
183895,ffe9cfb7,Out for Delivery,2025-03-07 08:00:00
183896,ffe9cfb7,Delivered,2025-03-07 11:00:00
183897,9231cb2a,Order Placed,2026-02-05 04:00:00
183898,9231cb2a,Picked Up,2026-02-07 00:00:00
183899,9231cb2a,In Transit,2026-02-09 00:00:00
183900,9231cb2a,Out for Delivery,2026-02-09 09:00:00
183901,9231cb2a,Delivered,2026-02-09 12:00:00
183902,5c19fa36,Order Placed,2025-02-23 04:00:00
183903,5c19fa36,Picked Up,2025-02-25 00:00:00
183904,45a6fba5,Order Placed,2025-12-10 04:00:00
183905,45a6fba5,Cancelled,2025-12-12 00:00:00
183906,eb4d7a60,Order Placed,2025-03-03 02:00:00
183907,eb4d7a60,Picked Up,2025-03-05 00:00:00
183908,80b5e616,Order Placed,2026-02-13 01:00:00
183909,80b5e616,Cancelled,2026-02-14 00:00:00
183910,48ab80d5,Order Placed,2025-11-27 04:00:00
183911,48ab80d5,Picked Up,2025-11-28 00:00:00
183912,48ab80d5,In Transit,2025-11-29 00:00:00
183913,41e762cc,Order Placed,2026-01-21 03:00:00
183914,41e762cc,Picked Up,2026-01-22 00:00:00
183915,8853b26d,Order Placed,2025-09-04 03:00:00
183916,8853b26d,Picked Up,2025-09-06 00:00:00
183917,8853b26d,In Transit,2025-09-08 00:00:00
183918,6f6b5aed,Order Placed,2025-09-11 04:00:00
183919,6f6b5aed,Picked Up,2025-09-12 00:00:00
183920,6f6b5aed,In Transit,2025-09-14 00:00:00
183921,35684b38,Order Placed,2026-01-12 01:00:00
183922,35684b38,Cancelled,2026-01-15 00:00:00
183923,a3d7ab84,Order Placed,2025-02-24 04:00:00
183924,a3d7ab84,Picked Up,2025-02-26 00:00:00
183925,f82c65c2,Order Placed,2025-08-27 01:00:00
183926,f82c65c2,Picked Up,2025-08-28 00:00:00
183927,f82c65c2,In Transit,2025-08-29 00:00:00
183928,a6c82bd0,Order Placed,2025-10-24 01:00:00
183929,a6c82bd0,Picked Up,2025-10-25 00:00:00
183930,a6c82bd0,In Transit,2025-10-26 00:00:00
183931,a6c82bd0,Out for Delivery,2025-10-26 08:00:00
183932,a6c82bd0,Delivered,2025-10-26 11:00:00
183933,93c65922,Order Placed,2025-04-04 04:00:00
183934,93c65922,Cancelled,2025-04-07 00:00:00
183935,fcb51782,Order Placed,2025-12-30 02:00:00
183936,fcb51782,Picked Up,2025-12-31 00:00:00
183937,149abbbd,Order Placed,2025-06-18 03:00:00
183938,149abbbd,Picked Up,2025-06-20 00:00:00
183939,149abbbd,In Transit,2025-06-21 00:00:00
183940,a19b96da,Order Placed,2025-08-15 04:00:00
183941,a19b96da,Picked Up,2025-08-17 00:00:00
183942,d754c0b8,Order Placed,2025-08-04 04:00:00
183943,d754c0b8,Picked Up,2025-08-05 00:00:00
183944,d754c0b8,In Transit,2025-08-06 00:00:00
183945,d754c0b8,Out for Delivery,2025-08-11 06:00:00
183946,d754c0b8,Delivered,2025-08-11 14:00:00
183947,20b1b5f3,Order Placed,2025-09-19 01:00:00
183948,20b1b5f3,Cancelled,2025-09-22 00:00:00
183949,a0d5ad17,Order Placed,2025-07-02 01:00:00
183950,a0d5ad17,Picked Up,2025-07-04 00:00:00
183951,a0d5ad17,In Transit,2025-07-05 00:00:00
183952,a0d5ad17,Out for Delivery,2025-07-05 08:00:00
183953,a0d5ad17,Delivered,2025-07-05 14:00:00
183954,5901ac71,Order Placed,2025-11-07 01:00:00
183955,5901ac71,Picked Up,2025-11-08 00:00:00
183956,5901ac71,In Transit,2025-11-09 00:00:00
183957,5901ac71,Out for Delivery,2025-11-13 07:00:00
183958,5901ac71,Delivered,2025-11-13 15:00:00
183959,f43a6b9e,Order Placed,2026-02-20 03:00:00
183960,f43a6b9e,Picked Up,2026-02-22 00:00:00
183961,1204d733,Order Placed,2025-04-18 01:00:00
183962,1204d733,Picked Up,2025-04-19 00:00:00
183963,1204d733,In Transit,2025-04-20 00:00:00
183964,459914ab,Order Placed,2026-02-19 02:00:00
183965,459914ab,Picked Up,2026-02-20 00:00:00
183966,459914ab,In Transit,2026-02-22 00:00:00
183967,b2b176fb,Order Placed,2025-03-18 03:00:00
183968,b2b176fb,Picked Up,2025-03-19 00:00:00
183969,a89ea860,Order Placed,2026-02-08 01:00:00
183970,a89ea860,Picked Up,2026-02-09 00:00:00
183971,de34def3,Order Placed,2025-12-28 03:00:00
183972,de34def3,Picked Up,2025-12-30 00:00:00
183973,de34def3,In Transit,2025-12-31 00:00:00
183974,de34def3,Out for Delivery,2025-12-29 09:00:00
183975,de34def3,Delivered,2025-12-29 12:00:00
183976,ba31bd1a,Order Placed,2025-04-15 04:00:00
183977,ba31bd1a,Picked Up,2025-04-17 00:00:00
183978,ba31bd1a,In Transit,2025-04-18 00:00:00
183979,ba31bd1a,Out for Delivery,2025-04-17 07:00:00
183980,ba31bd1a,Delivered,2025-04-17 09:00:00
183981,174a91a9,Order Placed,2025-12-21 03:00:00
183982,174a91a9,Picked Up,2025-12-22 00:00:00
183983,174a91a9,In Transit,2025-12-24 00:00:00
183984,2037180b,Order Placed,2025-12-26 04:00:00
183985,2037180b,Picked Up,2025-12-27 00:00:00
183986,287dae10,Order Placed,2025-06-21 01:00:00
183987,287dae10,Picked Up,2025-06-22 00:00:00
183988,0acda930,Order Placed,2026-01-20 04:00:00
183989,0acda930,Picked Up,2026-01-21 00:00:00
183990,0acda930,In Transit,2026-01-22 00:00:00
183991,c023afde,Order Placed,2025-06-21 03:00:00
183992,c023afde,Picked Up,2025-06-23 00:00:00
183993,c023afde,In Transit,2025-06-25 00:00:00
183994,39998374,Order Placed,2025-05-30 01:00:00
183995,39998374,Cancelled,2025-06-01 00:00:00
183996,f10080f4,Order Placed,2025-08-26 01:00:00
183997,f10080f4,Picked Up,2025-08-27 00:00:00
183998,f10080f4,In Transit,2025-08-29 00:00:00
183999,f10080f4,Out for Delivery,2025-09-01 09:00:00
184000,f10080f4,Delivered,2025-09-01 17:00:00
184001,e9e90464,Order Placed,2025-08-27 03:00:00
184002,e9e90464,Picked Up,2025-08-29 00:00:00
184003,e9e90464,In Transit,2025-08-31 00:00:00
184004,cc499208,Order Placed,2025-08-24 03:00:00
184005,cc499208,Cancelled,2025-08-26 00:00:00
184006,c2b58a4d,Order Placed,2025-04-13 02:00:00
184007,c2b58a4d,Picked Up,2025-04-14 00:00:00
184008,c2b58a4d,In Transit,2025-04-15 00:00:00
184009,c2b58a4d,Out for Delivery,2025-04-17 08:00:00
184010,c2b58a4d,Delivered,2025-04-17 10:00:00
184011,f5a5c19a,Order Placed,2025-03-05 01:00:00
184012,f5a5c19a,Picked Up,2025-03-07 00:00:00
184013,7d74d11b,Order Placed,2025-04-24 04:00:00
184014,7d74d11b,Picked Up,2025-04-26 00:00:00
184015,7d74d11b,In Transit,2025-04-27 00:00:00
184016,7d74d11b,Out for Delivery,2025-04-29 07:00:00
184017,7d74d11b,Delivered,2025-04-29 13:00:00
184018,1aee97c9,Order Placed,2026-01-16 04:00:00
184019,1aee97c9,Picked Up,2026-01-18 00:00:00
184020,1cd1dcff,Order Placed,2025-08-13 01:00:00
184021,1cd1dcff,Picked Up,2025-08-14 00:00:00
184022,0f21a34d,Order Placed,2025-04-27 04:00:00
184023,0f21a34d,Picked Up,2025-04-29 00:00:00
184024,0f21a34d,In Transit,2025-05-01 00:00:00
184025,0f21a34d,Out for Delivery,2025-04-29 07:00:00
184026,0f21a34d,Delivered,2025-04-29 12:00:00
184027,8816ee18,Order Placed,2025-06-26 04:00:00
184028,8816ee18,Cancelled,2025-06-27 00:00:00
184029,6f54dde2,Order Placed,2025-12-06 03:00:00
184030,6f54dde2,Picked Up,2025-12-08 00:00:00
184031,6f54dde2,In Transit,2025-12-10 00:00:00
184032,be0a2268,Order Placed,2025-12-01 04:00:00
184033,be0a2268,Picked Up,2025-12-03 00:00:00
184034,9c4569fd,Order Placed,2026-02-17 03:00:00
184035,9c4569fd,Cancelled,2026-02-18 00:00:00
184036,f564db92,Order Placed,2025-03-07 01:00:00
184037,f564db92,Picked Up,2025-03-09 00:00:00
184038,f564db92,In Transit,2025-03-10 00:00:00
184039,275504a0,Order Placed,2026-02-13 02:00:00
184040,275504a0,Cancelled,2026-02-15 00:00:00
184041,53eab85c,Order Placed,2025-09-10 03:00:00
184042,53eab85c,Picked Up,2025-09-12 00:00:00
184043,53eab85c,In Transit,2025-09-13 00:00:00
184044,416c5d9d,Order Placed,2025-09-19 04:00:00
184045,416c5d9d,Picked Up,2025-09-21 00:00:00
184046,416c5d9d,In Transit,2025-09-23 00:00:00
184047,54f43f72,Order Placed,2025-04-15 02:00:00
184048,54f43f72,Picked Up,2025-04-16 00:00:00
184049,54f43f72,In Transit,2025-04-17 00:00:00
184050,f658cd74,Order Placed,2025-08-04 02:00:00
184051,f658cd74,Picked Up,2025-08-05 00:00:00
184052,f658cd74,In Transit,2025-08-06 00:00:00
184053,f658cd74,Out for Delivery,2025-08-06 10:00:00
184054,f658cd74,Delivered,2025-08-06 12:00:00
184055,fb4e71e0,Order Placed,2025-08-02 03:00:00
184056,fb4e71e0,Picked Up,2025-08-04 00:00:00
184057,fb4e71e0,In Transit,2025-08-06 00:00:00
184058,fb4e71e0,Out for Delivery,2025-08-09 07:00:00
184059,fb4e71e0,Delivered,2025-08-09 11:00:00
184060,d8d64d69,Order Placed,2026-01-17 03:00:00
184061,d8d64d69,Picked Up,2026-01-19 00:00:00
184062,d8d64d69,In Transit,2026-01-20 00:00:00
184063,5263f0c0,Order Placed,2025-08-07 04:00:00
184064,5263f0c0,Picked Up,2025-08-09 00:00:00
184065,5263f0c0,In Transit,2025-08-11 00:00:00
184066,5263f0c0,Out for Delivery,2025-08-13 09:00:00
184067,5263f0c0,Delivered,2025-08-13 13:00:00
184068,eaa3bb37,Order Placed,2025-07-29 03:00:00
184069,eaa3bb37,Cancelled,2025-08-01 00:00:00
184070,c695678e,Order Placed,2026-01-16 02:00:00
184071,c695678e,Picked Up,2026-01-18 00:00:00
184072,c695678e,In Transit,2026-01-19 00:00:00
184073,8f074bcc,Order Placed,2025-07-06 04:00:00
184074,8f074bcc,Picked Up,2025-07-07 00:00:00
184075,8f074bcc,In Transit,2025-07-09 00:00:00
184076,8f074bcc,Out for Delivery,2025-07-07 10:00:00
184077,8f074bcc,Delivered,2025-07-07 18:00:00
184078,526bc41c,Order Placed,2025-09-13 04:00:00
184079,526bc41c,Picked Up,2025-09-15 00:00:00
184080,526bc41c,In Transit,2025-09-17 00:00:00
184081,17b18a22,Order Placed,2025-03-15 04:00:00
184082,17b18a22,Picked Up,2025-03-17 00:00:00
184083,17b18a22,In Transit,2025-03-19 00:00:00
184084,17b18a22,Out for Delivery,2025-03-16 06:00:00
184085,17b18a22,Delivered,2025-03-16 08:00:00
184086,e18e1815,Order Placed,2025-08-25 03:00:00
184087,e18e1815,Picked Up,2025-08-27 00:00:00
184088,96fc3f06,Order Placed,2025-03-09 02:00:00
184089,96fc3f06,Picked Up,2025-03-11 00:00:00
184090,96fc3f06,In Transit,2025-03-12 00:00:00
184091,96fc3f06,Out for Delivery,2025-03-12 08:00:00
184092,96fc3f06,Delivered,2025-03-12 12:00:00
184093,4083a72e,Order Placed,2025-08-27 02:00:00
184094,4083a72e,Picked Up,2025-08-29 00:00:00
184095,4083a72e,In Transit,2025-08-31 00:00:00
184096,42f37a76,Order Placed,2025-03-22 02:00:00
184097,42f37a76,Picked Up,2025-03-24 00:00:00
184098,42f37a76,In Transit,2025-03-25 00:00:00
184099,42f37a76,Out for Delivery,2025-03-25 08:00:00
184100,42f37a76,Delivered,2025-03-25 14:00:00
184101,e33b2057,Order Placed,2025-07-25 03:00:00
184102,e33b2057,Picked Up,2025-07-26 00:00:00
184103,e33b2057,In Transit,2025-07-27 00:00:00
184104,e33b2057,Out for Delivery,2025-07-29 06:00:00
184105,e33b2057,Delivered,2025-07-29 09:00:00
184106,ddaaf6db,Order Placed,2025-07-24 02:00:00
184107,ddaaf6db,Picked Up,2025-07-26 00:00:00
184108,ddaaf6db,In Transit,2025-07-27 00:00:00
184109,f7b8b8f2,Order Placed,2025-08-28 03:00:00
184110,f7b8b8f2,Cancelled,2025-08-31 00:00:00
184111,c7565abf,Order Placed,2025-08-15 01:00:00
184112,c7565abf,Picked Up,2025-08-17 00:00:00
184113,b779ad0c,Order Placed,2026-02-10 04:00:00
184114,b779ad0c,Picked Up,2026-02-12 00:00:00
184115,b779ad0c,In Transit,2026-02-13 00:00:00
184116,745ed63e,Order Placed,2025-08-29 01:00:00
184117,745ed63e,Picked Up,2025-08-31 00:00:00
184118,745ed63e,In Transit,2025-09-02 00:00:00
184119,cccb7755,Order Placed,2026-01-27 04:00:00
184120,cccb7755,Picked Up,2026-01-29 00:00:00
184121,f671ed27,Order Placed,2025-05-08 04:00:00
184122,f671ed27,Picked Up,2025-05-10 00:00:00
184123,b08fd396,Order Placed,2025-03-06 02:00:00
184124,b08fd396,Cancelled,2025-03-09 00:00:00
184125,7b573901,Order Placed,2025-08-05 01:00:00
184126,7b573901,Picked Up,2025-08-07 00:00:00
184127,7b573901,In Transit,2025-08-09 00:00:00
184128,cd961c17,Order Placed,2026-02-15 03:00:00
184129,cd961c17,Cancelled,2026-02-16 00:00:00
184130,39e8d40c,Order Placed,2026-01-07 04:00:00
184131,39e8d40c,Picked Up,2026-01-09 00:00:00
184132,157209c5,Order Placed,2025-04-03 01:00:00
184133,157209c5,Picked Up,2025-04-05 00:00:00
184134,157209c5,In Transit,2025-04-06 00:00:00
184135,e9bba7ba,Order Placed,2026-01-24 02:00:00
184136,e9bba7ba,Picked Up,2026-01-25 00:00:00
184137,a82a6576,Order Placed,2025-07-10 04:00:00
184138,a82a6576,Picked Up,2025-07-12 00:00:00
184139,ea02992d,Order Placed,2025-12-01 01:00:00
184140,ea02992d,Cancelled,2025-12-04 00:00:00
184141,a0cc6f32,Order Placed,2025-10-02 02:00:00
184142,a0cc6f32,Picked Up,2025-10-04 00:00:00
184143,a0cc6f32,In Transit,2025-10-05 00:00:00
184144,bb1d6888,Order Placed,2026-01-07 03:00:00
184145,bb1d6888,Picked Up,2026-01-09 00:00:00
184146,e02793d8,Order Placed,2025-10-24 02:00:00
184147,e02793d8,Picked Up,2025-10-25 00:00:00
184148,e02793d8,In Transit,2025-10-27 00:00:00
184149,e02793d8,Out for Delivery,2025-10-31 07:00:00
184150,e02793d8,Delivered,2025-10-31 14:00:00
184151,f242c646,Order Placed,2025-11-14 03:00:00
184152,f242c646,Picked Up,2025-11-16 00:00:00
184153,f242c646,In Transit,2025-11-17 00:00:00
184154,b285b08a,Order Placed,2026-01-27 04:00:00
184155,b285b08a,Picked Up,2026-01-29 00:00:00
184156,6032f58b,Order Placed,2025-08-17 03:00:00
184157,6032f58b,Cancelled,2025-08-19 00:00:00
184158,370df7f7,Order Placed,2026-01-08 04:00:00
184159,370df7f7,Picked Up,2026-01-09 00:00:00
184160,370df7f7,In Transit,2026-01-11 00:00:00
184161,370df7f7,Out for Delivery,2026-01-15 08:00:00
184162,370df7f7,Delivered,2026-01-15 14:00:00
184163,af975a6c,Order Placed,2025-05-25 01:00:00
184164,af975a6c,Picked Up,2025-05-27 00:00:00
184165,af975a6c,In Transit,2025-05-29 00:00:00
184166,f84d8444,Order Placed,2025-12-11 01:00:00
184167,f84d8444,Cancelled,2025-12-14 00:00:00
184168,b98f8431,Order Placed,2025-11-29 03:00:00
184169,b98f8431,Cancelled,2025-12-01 00:00:00
184170,83eed452,Order Placed,2025-10-11 01:00:00
184171,83eed452,Cancelled,2025-10-12 00:00:00
184172,74cbc4f4,Order Placed,2026-01-31 01:00:00
184173,74cbc4f4,Picked Up,2026-02-02 00:00:00
184174,74cbc4f4,In Transit,2026-02-04 00:00:00
184175,74cbc4f4,Out for Delivery,2026-02-06 06:00:00
184176,74cbc4f4,Delivered,2026-02-06 13:00:00
184177,b0c969d6,Order Placed,2025-04-24 02:00:00
184178,b0c969d6,Picked Up,2025-04-26 00:00:00
184179,6d1fda87,Order Placed,2025-12-28 04:00:00
184180,6d1fda87,Picked Up,2025-12-30 00:00:00
184181,6d1fda87,In Transit,2025-12-31 00:00:00
184182,612f934b,Order Placed,2025-06-19 01:00:00
184183,612f934b,Picked Up,2025-06-21 00:00:00
184184,612f934b,In Transit,2025-06-23 00:00:00
184185,612f934b,Out for Delivery,2025-06-26 08:00:00
184186,612f934b,Delivered,2025-06-26 16:00:00
184187,5d2616a0,Order Placed,2025-09-13 02:00:00
184188,5d2616a0,Picked Up,2025-09-14 00:00:00
184189,5d2616a0,In Transit,2025-09-15 00:00:00
184190,5320f173,Order Placed,2025-09-28 04:00:00
184191,5320f173,Picked Up,2025-09-29 00:00:00
184192,cadb7582,Order Placed,2025-03-12 04:00:00
184193,cadb7582,Picked Up,2025-03-14 00:00:00
184194,cadb7582,In Transit,2025-03-16 00:00:00
184195,c3658d47,Order Placed,2025-09-11 04:00:00
184196,c3658d47,Picked Up,2025-09-13 00:00:00
184197,451995a8,Order Placed,2026-01-22 04:00:00
184198,451995a8,Picked Up,2026-01-23 00:00:00
184199,a00f0b12,Order Placed,2025-06-08 01:00:00
184200,a00f0b12,Cancelled,2025-06-10 00:00:00
184201,1302c160,Order Placed,2025-12-27 02:00:00
184202,1302c160,Cancelled,2025-12-30 00:00:00
184203,4b3fc350,Order Placed,2025-11-14 03:00:00
184204,4b3fc350,Picked Up,2025-11-15 00:00:00
184205,4b3fc350,In Transit,2025-11-16 00:00:00
184206,16ef2a5b,Order Placed,2025-04-19 01:00:00
184207,16ef2a5b,Picked Up,2025-04-20 00:00:00
184208,af30dd37,Order Placed,2025-05-26 01:00:00
184209,af30dd37,Picked Up,2025-05-27 00:00:00
184210,4f4c7e8d,Order Placed,2026-02-15 02:00:00
184211,4f4c7e8d,Picked Up,2026-02-17 00:00:00
184212,4f4c7e8d,In Transit,2026-02-19 00:00:00
184213,467bda88,Order Placed,2025-12-30 02:00:00
184214,467bda88,Picked Up,2026-01-01 00:00:00
184215,68906f50,Order Placed,2025-05-30 01:00:00
184216,68906f50,Picked Up,2025-05-31 00:00:00
184217,68906f50,In Transit,2025-06-02 00:00:00
184218,e15f9f09,Order Placed,2026-01-28 01:00:00
184219,e15f9f09,Picked Up,2026-01-30 00:00:00
184220,e15f9f09,In Transit,2026-01-31 00:00:00
184221,e2b1e5fb,Order Placed,2025-02-25 03:00:00
184222,e2b1e5fb,Picked Up,2025-02-26 00:00:00
184223,e2b1e5fb,In Transit,2025-02-28 00:00:00
184224,03bbf400,Order Placed,2025-08-14 03:00:00
184225,03bbf400,Picked Up,2025-08-16 00:00:00
184226,03bbf400,In Transit,2025-08-17 00:00:00
184227,03bbf400,Out for Delivery,2025-08-15 06:00:00
184228,03bbf400,Delivered,2025-08-15 08:00:00
184229,06b40fb3,Order Placed,2025-04-11 01:00:00
184230,06b40fb3,Cancelled,2025-04-14 00:00:00
184231,3d8caa81,Order Placed,2025-12-21 04:00:00
184232,3d8caa81,Picked Up,2025-12-23 00:00:00
184233,3d8caa81,In Transit,2025-12-24 00:00:00
